"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
4.056297765E1	6.231620908E-2	7.393121719E-3	-2.392196655E-2	6.715823588E-2
4.056800859E1	5.145895481E-2	8.919715881E-3	-2.423000336E-2	5.757324400E-2
4.057303953E1	5.978697538E-2	1.053428650E-2	-2.930927277E-2	6.741281101E-2
4.057807046E1	7.774370909E-2	2.738952637E-3	-2.486896515E-2	8.167038381E-2
4.058310140E1	7.200950384E-2	-4.890680313E-3	1.275444031E-2	7.329367739E-2
4.058813234E1	9.033185244E-2	-1.235389709E-2	5.004596710E-2	1.040051016E-1
4.059316328E1	7.546338439E-2	-1.970410347E-2	8.702087402E-2	1.168572060E-1
4.059819421E1	5.148825049E-2	-1.274490356E-2	9.521007538E-2	1.089882148E-1
4.060322515E1	3.261262178E-2	-1.069235802E-2	1.081161499E-1	1.134328501E-1
4.060825609E1	9.311795235E-3	6.921291351E-4	1.304616928E-1	1.307954199E-1
4.061328703E1	5.014836788E-4	2.283811569E-3	1.384382248E-1	1.384579697E-1
4.061831796E1	5.874633789E-3	8.412122726E-3	1.416521072E-1	1.420232186E-1
4.062334890E1	1.100242138E-2	-4.655122757E-3	1.401252747E-1	1.406336234E-1
4.062837984E1	-1.269000769E-2	-1.781225204E-2	1.576509476E-1	1.591607172E-1
4.063341078E1	6.279587746E-3	-3.100585938E-2	1.323242188E-1	1.360532815E-1
4.063844171E1	-1.784625649E-2	-2.044749260E-2	7.398986816E-2	7.881046514E-2
4.064347265E1	-4.663458467E-2	-2.912378311E-2	6.841468811E-2	8.776986259E-2
4.064850359E1	-1.341676712E-2	-2.838420868E-2	5.818367004E-2	6.611363250E-2
4.065353453E1	-1.370885968E-2	-3.260731697E-2	9.558391571E-2	1.019188643E-1
4.065856546E1	9.714782238E-3	-2.750396729E-2	1.042394638E-1	1.082437574E-1
4.066359640E1	2.807947993E-2	-8.400678635E-3	9.388446808E-2	9.835304744E-2
4.066862734E1	4.139170051E-2	5.543708801E-3	7.418441772E-2	8.513127164E-2
4.067365828E1	5.927014351E-2	3.347086906E-2	3.569412231E-2	7.685908766E-2
4.067868921E1	6.739544868E-2	4.197716713E-2	1.182270050E-2	8.027456204E-2
4.068372015E1	7.541102171E-2	4.552268982E-2	-2.605628967E-2	9.185895555E-2
4.068875109E1	5.007821321E-2	5.379652977E-2	-7.786941528E-2	1.070772613E-1
4.069378203E1	2.974897623E-2	5.726003647E-2	-1.150054932E-1	1.318710613E-1
4.069881296E1	9.654045105E-3	6.084799767E-2	-1.328792572E-1	1.464669806E-1
4.070384390E1	-1.027354598E-2	8.360171318E-2	-1.411657333E-1	1.643853901E-1
4.070887484E1	-1.100558043E-2	7.322549820E-2	-1.589660645E-1	1.753662055E-1
4.071390578E1	-7.048040628E-3	7.753157616E-2	-1.529808044E-1	1.716506531E-1
4.071893671E1	1.114287972E-2	5.845665932E-2	-1.471614838E-1	1.587382975E-1
4.072396765E1	2.441903949E-2	3.514194489E-2	-1.177501678E-1	1.252850662E-1
4.072899859E1	2.813798189E-2	1.237344742E-2	-8.393669128E-2	8.938801021E-2
4.073402953E1	3.663966060E-2	-4.546642303E-4	-5.522441864E-2	6.627524321E-2
4.073906046E1	3.558841348E-2	-3.475427628E-3	-2.206230164E-2	4.201617456E-2
4.074409140E1	3.929471970E-2	-1.586723328E-2	1.079463959E-2	4.373063379E-2
4.074912234E1	3.823658824E-2	-2.340459824E-2	4.337882996E-2	6.238216722E-2
4.075415328E1	2.775546908E-2	-1.668167114E-2	6.621170044E-2	7.370640061E-2
4.075918421E1	3.167241812E-2	-1.486110687E-2	8.413791656E-2	9.112180623E-2
4.076421515E1	2.600958943E-2	-2.740168571E-2	1.066904068E-1	1.131821277E-1
4.076924609E1	2.040883899E-2	-2.579069138E-2	1.148681641E-1	1.194837880E-1
4.077427702E1	1.963907480E-2	-1.489925385E-2	1.230392456E-1	1.254844093E-1
4.077930796E1	3.786987066E-2	-1.859521866E-2	1.264667511E-1	1.333182223E-1
4.078433890E1	3.225666285E-2	-8.266448975E-3	1.251926422E-1	1.295454520E-1
4.078936984E1	4.096502066E-2	-7.767438889E-3	1.050081253E-1	1.129830625E-1
4.079440078E1	3.068640828E-2	2.027750015E-3	8.980083466E-2	9.492079503E-2
4.079943171E1	3.000506759E-2	1.154184341E-2	6.053352356E-2	6.854068649E-2
4.080446265E1	1.981127262E-2	2.083039284E-2	4.579639435E-2	5.407126338E-2
4.080949359E1	1.843273640E-4	2.519655228E-2	3.120994568E-2	4.011185526E-2
4.081452452E1	-1.941546798E-2	2.942776680E-2	3.101348877E-2	4.695519504E-2
4.081955546E1	-4.843506217E-2	1.933002472E-2	-1.665592194E-2	5.474508963E-2
4.082458640E1	-6.305339932E-2	2.356410027E-2	-4.968643188E-2	8.366444586E-2
4.082961734E1	-6.805291772E-2	1.356792450E-2	-6.821155548E-2	9.730418535E-2
4.083464828E1	-6.827688217E-2	2.274751663E-2	-8.661174774E-2	1.126089561E-1
4.083967921E1	-6.852823496E-2	1.300358772E-2	-7.641124725E-2	1.034596104E-1
4.084471015E1	-4.031574726E-2	8.286237717E-3	-7.110214233E-2	8.215555889E-2
4.084974109E1	-2.659845352E-2	-1.523709297E-2	-6.588077545E-2	7.266308076E-2
4.085477202E1	1.271158457E-3	-3.841757774E-2	-7.973861694E-2	8.851990260E-2
4.085980296E1	2.419584990E-2	-4.231238365E-2	-6.976604462E-2	8.510627441E-2
4.086483390E1	3.748291731E-2	-5.557084084E-2	-5.990409851E-2	8.989765547E-2
4.086986484E1	3.178066015E-2	-5.442094803E-2	-4.063796997E-2	7.498729591E-2
4.087489578E1	2.145710588E-2	-5.327630043E-2	-2.627754211E-2	6.316075363E-2
4.087992671E1	-7.759720087E-3	-3.794407845E-2	-3.101730347E-2	4.961894254E-2
4.088495765E1	-2.723598480E-2	-4.173350334E-2	-2.622032166E-2	5.631153911E-2
4.088998859E1	-5.129832029E-2	-3.599405289E-2	-3.570747375E-2	7.212567636E-2
4.089501952E1	-6.096485257E-2	-2.550363541E-2	-2.613925934E-2	7.106623352E-2
4.090005046E1	-5.168652534E-2	-2.929997444E-2	-1.192092896E-2	6.059780484E-2
4.090508140E1	-4.261517525E-2	-2.827024460E-2	6.908416748E-3	5.160412884E-2
4.091011229E1	-2.906543016E-2	-3.670167923E-2	2.081298828E-2	5.123468523E-2
4.091514317E1	-6.261259317E-3	-3.082156181E-2	3.934478760E-2	5.037047103E-2
4.092017406E1	-7.454365492E-3	-2.969050407E-2	5.295753479E-2	6.116857108E-2
4.092520494E1	1.515540481E-2	-3.336715698E-2	6.172561646E-2	7.178513207E-2
4.093023583E1	2.816593647E-2	-3.706550598E-2	7.518768311E-2	8.843279596E-2
4.093526671E1	4.118338227E-2	-3.608274460E-2	6.957721710E-2	8.853826615E-2
4.094029760E1	4.469606280E-2	-3.520870209E-2	8.304023743E-2	1.006631599E-1
4.094532848E1	3.401347995E-2	-3.438806534E-2	8.216285706E-2	9.534249281E-2
4.095035937E1	1.398783922E-2	-4.316926003E-2	5.758190155E-2	7.331384619E-2
4.095539025E1	-1.059028506E-2	-4.242682457E-2	6.171035767E-2	7.563304717E-2
4.096042114E1	-2.070346475E-2	-3.699016571E-2	7.056808472E-2	8.232108109E-2
4.096545203E1	-3.073230386E-2	-3.639745712E-2	7.461738586E-2	8.852685275E-2
4.097048291E1	-1.705029607E-2	-2.166676521E-2	8.815574646E-2	9.236664411E-2
4.097551380E1	-2.265641093E-2	-1.661014557E-2	9.684181213E-2	1.008342525E-1
4.098054468E1	-9.372949600E-3	-1.644468307E-2	9.123229980E-2	9.317517005E-2
4.098557557E1	2.265718579E-2	-2.582597733E-2	8.567810059E-2	9.230962080E-2
4.099060645E1	3.534013033E-2	-2.573060989E-2	7.544708252E-2	8.719662469E-2
4.099563734E1	4.319787025E-2	-6.738662720E-3	6.058216095E-2	7.471053336E-2
4.100066822E1	3.207543492E-2	-6.945133209E-3	6.485176086E-2	7.268300550E-2
4.100569911E1	1.639100909E-2	-7.244586945E-3	4.537391663E-2	4.878464440E-2
4.101072999E1	5.679696798E-3	1.140809059E-2	3.557300568E-2	3.778679954E-2
4.101576088E1	-9.611517191E-3	6.166934967E-3	2.110671997E-2	2.399804112E-2
4.102079176E1	-1.517760754E-2	1.051688194E-2	1.624774933E-2	2.459581132E-2
4.102582265E1	-1.118576527E-2	1.008415222E-2	6.680488586E-3	1.647544835E-2
4.103085354E1	-1.673880219E-2	9.703397751E-3	1.617240906E-2	2.521686423E-2
4.103588442E1	-1.271265745E-2	4.575490952E-3	6.593704224E-3	1.503408502E-2
4.104091531E1	5.561232567E-3	-5.116462708E-4	6.593704224E-3	8.640950466E-3
4.104594619E1	2.848172188E-2	-1.510381699E-2	1.861572266E-3	3.229240189E-2
4.105097708E1	5.134779215E-2	-1.068282127E-2	-1.229381561E-2	5.386888092E-2
4.105600796E1	8.838406205E-2	3.049135208E-3	-1.678562164E-2	9.001553613E-2
4.106103885E1	1.061826348E-1	1.181912422E-2	-2.120971680E-2	1.089233479E-1
4.106606973E1	1.097171605E-1	6.123542786E-3	-5.403995514E-2	1.224568080E-1
4.107110062E1	1.085822582E-1	1.947736740E-2	-8.184623718E-2	1.373618622E-1
4.107613150E1	7.427552342E-2	1.373362541E-2	-9.042644501E-2	1.178236301E-1
4.108116239E1	6.404078007E-2	1.759076118E-2	-1.084461212E-1	1.271661024E-1
4.108619328E1	5.868357420E-2	1.677370071E-2	-1.120996475E-1	1.276379641E-1
4.109122421E1	3.442072868E-2	1.132154465E-2	-1.157522202E-1	1.212911390E-1
4.109625515E1	1.038929820E-2	6.069660187E-3	-1.099205017E-1	1.105770997E-1
4.110128609E1	5.617022514E-3	-8.583068848E-3	-9.940147400E-2	9.992934027E-2
4.110631702E1	9.852051735E-4	-1.826453209E-2	-1.079893112E-1	1.095274171E-1
4.111134796E1	1.548668742E-2	-1.836848259E-2	-9.750843048E-2	1.004247612E-1
4.111637890E1	2.045637369E-2	-2.792000771E-2	-9.662342072E-2	1.026356443E-1
4.112140984E1	3.023377061E-2	-3.264331818E-2	-8.624458313E-2	9.704532563E-2
4.112644078E1	4.480797052E-2	-4.207205772E-2	-8.544540405E-2	1.052555430E-1
4.113147171E1	3.559762239E-2	-4.192137718E-2	-8.465003967E-2	1.009466285E-1
4.113650265E1	2.650770545E-2	-4.646420479E-2	-9.812164307E-2	1.117561525E-1
4.114153359E1	-1.421093941E-3	-5.091500282E-2	-8.300304413E-2	9.738512389E-2
4.114656452E1	-1.477769017E-2	-3.627872467E-2	-7.277202606E-2	8.264559134E-2
4.115159546E1	-4.698795080E-2	-3.120708466E-2	-7.688617706E-2	9.535844942E-2
4.115662640E1	-7.885044813E-2	-4.031872749E-2	-8.099269867E-2	1.200117086E-1
4.116165734E1	-9.613719583E-2	-4.925155640E-2	-8.034324646E-2	1.346221136E-1
4.116668828E1	-1.131291389E-1	-5.800914764E-2	-6.547737122E-2	1.430054175E-1
4.117171921E1	-1.203820407E-1	-6.189465523E-2	-5.549430847E-2	1.462955992E-1
4.117675015E1	-1.370359361E-1	-7.039761543E-2	-5.036926270E-2	1.620855782E-1
4.118178109E1	-1.392845511E-1	-7.868242264E-2	-4.532909393E-2	1.662703719E-1
4.118681202E1	-1.272478998E-1	-8.205294609E-2	-3.560829163E-2	1.555399125E-1
4.119184296E1	-1.152905524E-1	-8.524823189E-2	-1.651287079E-2	1.443324198E-1
4.119687390E1	-1.081601977E-1	-9.306883812E-2	1.189327240E-2	1.431847999E-1
4.120190484E1	-1.106154323E-1	-9.133076668E-2	3.056716919E-2	1.466677696E-1
4.120693578E1	-1.035174727E-1	-9.440779686E-2	3.960514069E-2	1.455928104E-1
4.121196671E1	-1.012561917E-1	-7.856965065E-2	6.284236908E-2	1.427416187E-1
4.121699765E1	-9.909301996E-2	-6.296801567E-2	8.116531372E-2	1.427312361E-1
4.122202859E1	-1.018761396E-1	-6.659507751E-2	9.935855865E-2	1.571170753E-1
4.122705952E1	-9.055593610E-2	-5.609941483E-2	9.844398499E-2	1.450473719E-1
4.123209046E1	-8.905714750E-2	-3.629875183E-2	1.023063660E-1	1.404114220E-1
4.123712140E1	-5.930992961E-2	-2.626466751E-2	1.014070511E-1	1.203781148E-1
4.124215234E1	-4.428628087E-2	-2.591633797E-2	9.578800201E-2	1.086658759E-1
4.124718328E1	8.485049009E-3	-2.562332153E-2	9.497451782E-2	9.873555438E-2
4.125221421E1	4.170757532E-2	-3.013372421E-2	8.942985535E-2	1.031758799E-1
4.125724515E1	6.989029050E-2	-2.511167526E-2	9.342861176E-2	1.193488770E-1
4.126227609E1	9.795328975E-2	-1.543092728E-2	8.316707611E-2	1.294207211E-1
4.126730702E1	1.117024422E-1	-1.057720184E-2	7.774543762E-2	1.365051862E-1
4.127233796E1	1.065588295E-1	-1.063823700E-3	9.613418579E-2	1.435189798E-1
4.127736890E1	1.017242670E-1	2.251720428E-2	1.001634598E-1	1.445253253E-1
4.128239984E1	9.241190553E-2	3.630828857E-2	1.041965485E-1	1.439276652E-1
4.128743078E1	7.855835557E-2	6.888198853E-2	1.034812927E-1	1.470527848E-1
4.129246171E1	8.862763643E-2	7.729291916E-2	1.075658798E-1	1.593721174E-1
4.129749265E1	9.852686524E-2	7.128953934E-2	7.840156555E-2	1.446946684E-1
4.130252359E1	1.177186370E-1	7.473659515E-2	6.374835968E-2	1.533202189E-1
4.130755452E1	1.318799555E-1	6.856107712E-2	4.449176788E-2	1.551530257E-1
4.131258546E1	1.221381128E-1	6.234502792E-2	2.067184448E-2	1.386792928E-1
4.131761640E1	1.125210822E-1	6.088495255E-2	1.131057739E-2	1.284363677E-1
4.132264734E1	1.030927002E-1	4.045176506E-2	-7.467269897E-3	1.109964426E-1
4.132767828E1	9.385147691E-2	2.019739151E-2	-1.658916473E-2	9.742296818E-2
4.133270921E1	6.103879213E-2	-9.378671646E-3	-1.613616943E-2	6.382843873E-2
4.133774015E1	3.334209323E-2	-1.970791817E-2	-1.568508148E-2	4.178658876E-2
4.134277109E1	-8.239448071E-3	-2.049994469E-2	-3.421211243E-2	4.072597296E-2
4.134780202E1	-3.992706537E-2	-3.558087349E-2	-4.782009125E-2	7.174210921E-2
4.135283296E1	-6.663113832E-2	-2.689838409E-2	-7.553005219E-2	1.042497983E-1
4.135786390E1	-8.844357729E-2	-1.839280128E-2	-8.873653412E-2	1.266283301E-1
4.136289484E1	-1.102397144E-1	-1.475834846E-2	-1.303157806E-1	1.713266067E-1
4.136792578E1	-1.082917452E-1	3.087520599E-3	-1.573085785E-1	1.910042505E-1
4.137295671E1	-1.113746166E-1	1.940011978E-3	-1.888799667E-1	2.192799825E-1
4.137798765E1	-1.004668772E-1	1.054644585E-2	-1.965293884E-1	2.209719925E-1
4.138301859E1	-8.513179421E-2	1.937890053E-2	-2.042112350E-1	2.220927570E-1
4.138804952E1	-5.580863357E-2	1.898860931E-2	-2.071857452E-1	2.154091546E-1
4.139308046E1	-4.570266604E-2	2.364754677E-2	-1.959753036E-1	2.026185080E-1
4.139811140E1	-3.554469347E-2	2.386879921E-2	-1.849527359E-1	1.898437761E-1
4.140314234E1	-3.469598293E-2	3.388237953E-2	-1.408586502E-1	1.489731057E-1
4.140817328E1	-2.407047153E-2	3.461480141E-2	-9.245681763E-2	1.016161168E-1
4.141320421E1	-1.802432537E-2	2.603840828E-2	-4.450416565E-2	5.462138566E-2
4.141823515E1	-1.667004824E-2	2.247643471E-2	1.249504089E-2	3.064647895E-2
4.142326609E1	-9.955763817E-4	9.545564651E-3	4.525184631E-2	4.625838920E-2
4.142829702E1	-4.495948553E-3	-3.226995468E-3	8.721637726E-2	8.739178174E-2
4.143332796E1	-2.231311798E-2	-6.446361542E-3	1.240940094E-1	1.262487781E-1
4.143835890E1	-3.536948562E-2	-1.448535919E-2	1.654348373E-1	1.697925545E-1
4.144338984E1	-2.954530716E-2	-1.310634613E-2	1.827220917E-1	1.855587893E-1
4.144842078E1	-2.875503898E-2	-2.618288994E-2	1.951627731E-1	1.989997588E-1
4.145345171E1	-4.711627960E-2	-4.894900322E-2	1.885862350E-1	2.004512828E-1
4.145848265E1	-4.168260098E-2	-5.753135681E-2	1.821327209E-1	1.954983997E-1
4.146351359E1	-5.050393939E-2	-4.735207558E-2	1.710748672E-1	1.845520988E-1
4.146854453E1	-5.441710353E-2	-4.225993156E-2	1.601858139E-1	1.743749350E-1
4.147357546E1	-4.393014312E-2	-2.327156067E-2	1.494817734E-1	1.575316590E-1
4.147860640E1	-3.345882893E-2	-1.419448853E-2	1.152009964E-1	1.207983705E-1
4.148363734E1	-2.775153518E-2	4.047393799E-3	8.603191376E-2	9.048767477E-2
4.148866828E1	-2.210628986E-2	7.738590240E-3	6.189823151E-2	6.618130321E-2
4.149369916E1	-2.262562513E-3	1.604676247E-2	5.224037170E-2	5.469619923E-2
4.149873005E1	1.732966304E-2	2.428817749E-2	5.215454102E-2	6.008601281E-2
4.150376093E1	2.232635021E-2	3.731226921E-2	4.253482819E-2	6.082666320E-2
4.150879182E1	2.715939283E-2	2.659058571E-2	4.245662689E-2	5.698470878E-2
4.151382270E1	2.708172798E-2	2.561068535E-2	3.283214569E-2	4.967169199E-2
4.151885359E1	1.747193933E-2	2.949070930E-2	3.750228882E-2	5.080740365E-2
4.152388447E1	8.007198572E-3	2.399468422E-2	5.158805847E-2	5.745596467E-2
4.152891536E1	8.254826069E-3	2.334094048E-2	6.554889679E-2	7.006853449E-2
4.153394624E1	8.622407913E-3	1.314091682E-2	8.416366577E-2	8.561864429E-2
4.153897713E1	2.810293436E-2	2.920389175E-3	7.891750336E-2	8.382288428E-2
4.154400801E1	4.279455543E-2	2.126455307E-3	8.326148987E-2	9.363958288E-2
4.154903890E1	5.743539333E-2	-3.615856171E-3	8.763313293E-2	1.048401870E-1
4.155406978E1	6.722033024E-2	3.814697266E-5	7.776641846E-2	1.027919748E-1
4.155910067E1	6.260672212E-2	-1.333951950E-3	7.754802704E-2	9.967485932E-2
4.156413156E1	5.311077833E-2	-7.640123367E-3	4.414081573E-2	6.948048556E-2
4.156916244E1	5.299761891E-2	-9.337425232E-3	1.105976105E-2	5.493863335E-2
4.157419333E1	5.746176839E-2	-6.368160248E-3	-1.697731018E-2	6.025477037E-2
4.157922421E1	5.216926336E-2	-8.267879486E-3	-4.951190948E-2	7.239764535E-2
4.158425510E1	3.730228543E-2	-1.019740105E-2	-8.651542664E-2	9.476479585E-2
4.158928598E1	3.204995394E-2	-7.254362106E-3	-1.184930801E-1	1.229651795E-1
4.159431687E1	2.220848203E-2	-1.372957230E-2	-1.407318115E-1	1.431333665E-1
4.159934775E1	-6.358116865E-3	-9.574890137E-4	-1.438407898E-1	1.439844271E-1
4.160437864E1	-5.843222141E-3	7.161140442E-3	-1.469659805E-1	1.472563228E-1
4.160940953E1	-9.728878736E-3	-8.328676224E-3	-1.548547745E-1	1.553834583E-1
4.161444041E1	-1.334530115E-2	-9.194612503E-3	-1.342487335E-1	1.352233723E-1
4.161947130E1	-1.669484377E-2	-3.068447113E-4	-1.281213760E-1	1.292048720E-1
4.162450218E1	-3.409031034E-2	3.955125809E-3	-1.315908432E-1	1.359924347E-1
4.162953307E1	-5.117535591E-2	-1.111745834E-3	-1.065931320E-1	1.182465595E-1
4.163456395E1	-9.179568291E-2	-1.184225082E-3	-9.610462189E-2	1.329057867E-1
4.163959484E1	-1.178824902E-1	3.592967987E-3	-7.623767853E-2	1.404328115E-1
4.164462572E1	-1.249087453E-1	8.481502533E-3	-4.709053040E-2	1.337596673E-1
4.164965661E1	-1.368554533E-1	1.342535019E-2	-2.772235870E-2	1.402789517E-1
4.165468749E1	-1.441845596E-1	-5.318641663E-3	1.043987274E-2	1.446598290E-1
4.165971838E1	-1.612094939E-1	-1.911735535E-2	1.976966858E-2	1.635384175E-1
4.166474926E1	-1.735031903E-1	-3.281068802E-2	-4.222869873E-3	1.766287941E-1
4.166978020E1	-1.572622061E-1	-3.695273399E-2	9.986877441E-3	1.618537727E-1
4.167481114E1	-1.222358942E-1	-5.536818504E-2	5.099296570E-3	1.342879465E-1
4.167984208E1	-7.326436043E-2	-4.999828339E-2	2.402687073E-2	9.189551332E-2
4.168487301E1	-3.425660729E-2	-5.428051949E-2	2.383232117E-2	6.846801787E-2
4.168990395E1	-9.848684072E-3	-4.908537865E-2	2.840232849E-2	5.755921506E-2
4.169493489E1	4.844278097E-3	-4.873442650E-2	2.820110321E-2	5.651383529E-2
4.169996583E1	1.936453581E-2	-3.894019127E-2	4.700756073E-2	6.403932002E-2
4.170499676E1	1.953297853E-2	-1.977825165E-2	4.667758942E-2	5.432783672E-2
4.171002770E1	5.418926477E-3	3.823995590E-3	4.639148712E-2	4.686318154E-2
4.171505864E1	-3.864645958E-3	2.238321304E-2	5.088424683E-2	5.572387540E-2
4.172008958E1	5.837202072E-3	2.639389038E-2	4.588127136E-2	5.325224351E-2
4.172512051E1	5.925565958E-3	3.976988792E-2	4.569435120E-2	6.086649365E-2
4.173015145E1	1.064640284E-2	2.444052696E-2	2.653980255E-2	3.761710211E-2
4.173518239E1	1.052907109E-2	3.293108940E-2	1.230621338E-2	3.669824076E-2
4.174021333E1	1.989495754E-2	4.129815102E-2	-6.542205811E-3	4.630493570E-2
4.174524426E1	3.396680951E-2	4.959297180E-2	-2.997970581E-2	6.717134628E-2
4.175027520E1	5.272009969E-2	5.307006836E-2	-1.523208618E-2	7.634040553E-2
4.175530614E1	5.710706115E-2	6.606340408E-2	-3.385829926E-2	9.365881817E-2
4.176033708E1	5.684491992E-2	6.949925423E-2	-3.334236145E-2	9.577684650E-2
4.176536801E1	5.662041903E-2	7.765269279E-2	-5.182170868E-2	1.091847152E-1
4.177039895E1	5.174964666E-2	6.679415703E-2	-5.116367340E-2	9.877857470E-2
4.177542989E1	4.703453183E-2	6.557631493E-2	-4.102420807E-2	9.052892307E-2
4.178046083E1	3.287637234E-2	5.492401123E-2	-3.098297119E-2	7.111573224E-2
4.178549176E1	1.873552799E-2	6.820368767E-2	-4.005432129E-2	8.128414159E-2
4.179052270E1	2.835446596E-2	6.712722778E-2	-4.905509949E-2	8.784328794E-2
4.179555364E1	3.299388289E-2	6.136131287E-2	-4.375648499E-2	8.227051114E-2
4.180058458E1	5.168932676E-2	4.149866104E-2	-4.328823090E-2	7.916941520E-2
4.180561551E1	6.539463997E-2	1.710581779E-2	-3.809452057E-2	7.759033726E-2
4.181064645E1	8.851227164E-2	2.518653870E-3	-4.721927643E-2	1.003515118E-1
4.181567739E1	1.067684889E-1	-7.092952728E-3	-4.204940796E-2	1.149694434E-1
4.182070833E1	1.060588658E-1	-1.651906967E-2	-3.694438934E-2	1.135176223E-1
4.182573926E1	9.603840113E-2	-2.101278305E-2	-1.765918732E-2	9.988372460E-2
4.183077020E1	8.163362741E-2	-2.541375160E-2	1.461982727E-3	8.551049812E-2
4.183580114E1	7.706159353E-2	-3.452396393E-2	1.440048218E-3	8.445393432E-2
4.184083208E1	4.903045297E-2	-4.350090027E-2	2.040767670E-2	6.864974079E-2
4.184586301E1	3.084510565E-2	-3.815507889E-2	3.922176361E-2	6.281383071E-2
4.185089395E1	1.289108396E-2	-2.810049057E-2	4.838562012E-2	5.741938566E-2
4.185592489E1	-9.712010622E-3	-2.772712708E-2	6.699657440E-2	7.315502517E-2
4.186095583E1	-3.701111674E-2	-2.745461464E-2	8.072662354E-2	9.295357107E-2
4.186598676E1	-5.011793971E-2	-2.254128456E-2	6.586837769E-2	8.578205272E-2
4.187101770E1	-4.913601279E-2	-1.307368279E-2	4.641723633E-2	6.884641431E-2
4.187604864E1	-2.939873934E-2	-3.840923309E-3	2.716255188E-2	4.020998372E-2
4.188107958E1	-1.953873038E-2	-9.083747864E-3	-6.142616272E-3	2.240553938E-2
4.188611051E1	-5.228132010E-3	-4.889011383E-3	-5.911827087E-3	9.283614389E-3
4.189114145E1	1.361119747E-2	4.019260406E-3	-3.892707825E-2	4.143351990E-2
4.189617239E1	3.695634007E-2	-1.389503479E-3	-5.742645264E-2	6.830445999E-2
4.190120333E1	6.018671393E-2	-6.647586823E-3	-7.105064392E-2	9.335322676E-2
4.190623426E1	7.865527272E-2	-2.209186554E-3	-7.510089874E-2	1.087735144E-1
4.191126520E1	6.870943308E-2	-2.350330353E-3	-5.067539215E-2	8.540787795E-2
4.191629614E1	3.543487191E-2	-2.384901047E-3	-5.970764160E-2	6.947172350E-2
4.192132708E1	7.602691650E-3	7.130622864E-3	-4.491710663E-2	4.611066222E-2
4.192635801E1	-1.019924879E-2	2.421855927E-3	-1.601886749E-2	1.914403766E-2
4.193138895E1	-2.280294895E-2	-6.995916367E-3	-6.340026855E-3	2.468022016E-2
4.193641989E1	-2.565395832E-2	-1.158690453E-2	2.225971222E-2	3.588699935E-2
4.194145083E1	-3.324449062E-2	-6.644964218E-3	2.687931061E-2	4.326487080E-2
4.194648176E1	-2.657645941E-2	-1.609015465E-2	3.148746490E-2	4.423416912E-2
4.195151270E1	-2.962642908E-2	-6.565570831E-3	1.233673096E-2	3.275709009E-2
4.195654364E1	-2.331945300E-2	-2.022027969E-3	1.237678528E-2	2.647773214E-2
4.196157458E1	-3.070682287E-3	2.383232117E-3	1.243305206E-2	1.302649871E-2
4.196660551E1	-6.969511509E-3	2.005815506E-3	-2.076244354E-2	2.199264532E-2
4.197163645E1	-1.489520073E-3	1.681804657E-3	-2.996158600E-2	3.004569474E-2
4.197666739E1	-1.514965296E-2	6.209373474E-3	-5.811309814E-2	6.037549569E-2
4.198169833E1	-1.919898391E-2	6.051540375E-3	-5.282020569E-2	5.652606702E-2
4.198672926E1	-2.797785401E-2	5.942583084E-3	-5.233478546E-2	5.964062691E-2
4.199176020E1	-2.710095048E-2	1.542925835E-2	-4.712867737E-2	5.651226204E-2
4.199679114E1	-2.137655020E-2	1.538252831E-2	-2.772808075E-2	3.824167279E-2
4.200182208E1	-2.512601018E-2	5.934238434E-3	-1.800918579E-2	3.147796604E-2
4.200685301E1	-9.829580784E-3	1.358270645E-3	-1.313209534E-2	1.645957124E-2
4.201188395E1	5.324602127E-3	-1.732730865E-2	2.966308594E-2	3.476328063E-2
4.201691489E1	6.006598473E-3	-1.686334610E-2	3.885650635E-2	4.278176893E-2
4.202194583E1	2.559131384E-2	-1.640057564E-2	3.847122192E-2	4.902988009E-2
